01	4.48	24.08	1.856	0.2	121.616	17	13	20	62499	47664
010	4.508	23.94	1.876	0.196	38.476	15	13	20	62481	47565
0100	4.528	23.748	1.816	0.508	74.94800000000001	17	12	20	62481	47640
01000	4.556	24.084	1.892	0.292	68.544	17	12	20	62489	47678
0101	4.528	23.952	1.84	0.2	93.28399999999999	14	10	20	62502	47634
0102	4.544	23.332	1.556	0.22	124.076	19	15	20	62494	47552
0103	4.46	23.924	1.86	0.152	89.968	18	14	20	62491	47729
0104	4.5	23.092	1.688	1.504	45.812	11	7	20	62486	47612
0105	3.264	27.988	1.432	0.336	51.628	10	7	20	62489	47632
0106	3.108	27.592	1.348	0.268	147.528	15	11	20	62518	47721
0107	2.908	27.136	1.432	0.308	47.616	14	12	20	62485	47644
0108	2.876	27.552	1.428	0.312	118.436	17	15	20	62502	47691
0109	2.944	25.964	1.544	0.728	39.544	9	7	20	62484	47692
011	2.684	26.472	1.456	0.428	60.616	10	6	20	62508	47686
0110	3.116	26.004	1.328	0.508	160.488	18	16	20	62505	47681
0111	3.152	27.388	1.388	0.324	172.976	17	14	20	62529	47780
0112	2.848	26.228	1.524	0.272	78.896	14	9	20	62493	47665
0113	2.656	27.868	1.528	0.232	77.656	16	12	20	62512	47716
0114	3.128	26.816	1.4	0.268	112.788	10	8	20	62518	47605
0115	2.996	27.884	1.588	0.416	85.588	14	10	20	62486	47633
0116	3.228	26.696	1.388	0.264	69.684	14	9	20	62515	47714
0117	3.08	26.56	1.48	0.78	39.352	13	8	20	62495	47568
0118	2.968	27.196	1.516	0.312	51.588	10	9	20	62498	47607
0119	3.036	28.988	1.544	0.24	110.536	20	16	20	62481	47440
012	3.28	26.2	1.22	0.212	54.988	10	6	20	62503	47691
0120	3.056	25.312	1.264	0.192	146.208	18	14	20	62519	47667
0121	3.028	25.024	1.308	0.172	161.7	15	10	20	62527	47659
0122	2.756	25.96	1.408	0.292	102.152	14	9	20	62509	47658
0123	2.66	25.488	1.432	0.288	120.128	17	13	20	62512	47708
0124	2.468	25.916	1.516	0.96	44.884	11	6	20	62506	47674
0125	2.416	26.7	1.584	0.248	136.064	16	13	20	62500	47641
0126	3.26	28.152	1.448	0.24	146.124	18	14	20	62525	47772
0127	3.112	27.572	1.52	0.328	171.94400000000002	17	12	20	62526	47776
0128	2.952	27.736	1.596	0.356	109.176	13	10	20	62516	47643
0129	3.288	29.152	1.512	0.292	259.328	18	14	20	62522	47633
013	3.1	26.828	1.444	0.276	82.30799999999999	15	10	20	62493	47725
0130	3.08	27.288	1.476	0.24	57.912	15	11	20	62514	47661
0131	2.9	26.576	1.548	0.22	197.348	16	13	20	62531	47692
0132	2.964	26.624	1.552	0.276	131.412	15	14	20	62525	47564
0133	3.284	27.508	1.364	0.28	64.384	10	8	20	62526	47613
0134	3.1	27.096	1.472	0.504	100.408	12	8	20	62506	47686
0135	2.868	26.708	1.592	0.468	171.38	16	11	20	62521	47678
0136	2.94	27.972	1.516	0.844	85.832	15	12	20	62502	47692
0137	3.14	28.46	1.588	0.364	55.272	11	9	20	62483	47612
0138	3.28	27.772	1.508	0.812	97.24000000000001	14	10	20	62492	47727
0139	3.136	29.004	1.592	0.364	111.048	18	13	20	62516	47647
014	3.208	27.88	1.356	0.66	69.044	10	6	20	62525	47774
0140	3.076	27.192	1.424	0.512	89.3	18	15	20	62490	47651
0141	2.904	27.12	1.496	0.192	110.168	18	15	20	62506	47555
0142	2.672	26.976	1.512	0.34	35.892	9	7	20	62509	47729
0143	2.852	27.704	1.552	0.428	86.71600000000001	13	9	20	62519	47634
0144	3.184	27.0	1.304	0.264	219.88	18	14	20	62507	47639
0145	2.96	26.308	1.388	0.204	65.664	12	8	20	62497	47606
0146	2.928	25.58	1.404	0.136	67.048	13	9	20	62506	47659
0147	2.7	26.544	1.416	0.592	168.904	11	6	20	62517	47653
0148	2.684	27.208	1.508	0.448	73.19200000000001	19	17	20	62484	47572
0149	2.924	27.344	1.496	0.24	210.256	15	10	20	62537	47662
015	3.1	27.912	1.44	0.5	119.708	12	8	20	62527	47607
0150	2.936	28.036	1.524	0.444	35.836	11	6	20	62501	47730
0151	2.928	27.712	1.54	0.252	114.50399999999999	20	17	20	62508	47610
0152	3.112	28.264	1.568	0.748	227.72	19	14	20	62532	47742
0153	3.088	28.368	1.492	0.388	202.168	15	13	20	62523	47718
0154	3.192	28.864	1.592	0.204	78.752	12	9	20	62528	47737
0155	3.264	27.592	1.436	0.352	65.228	19	16	20	62497	47687
0156	3.092	26.592	1.384	0.292	68.636	15	14	20	62500	47723
0157	2.916	27.436	1.544	0.216	162.68	9	5	20	62519	47679
0158	3.02	27.472	1.484	0.48	42.2	10	6	20	62505	47638
0159	2.968	26.816	1.436	0.188	94.06	20	17	20	62513	47566
016	2.972	28.724	1.62	0.592	37.96	10	8	20	62491	47616
0160	3.188	27.328	1.44	0.34	67.572	13	10	20	62493	47726
0161	3.18	27.784	1.508	0.86	72.816	17	12	20	62511	47661
0162	2.968	27.564	1.56	0.396	69.132	18	15	20	62483	47657
0163	3.216	26.884	1.336	0.656	186.804	18	14	20	62506	47630
0164	3.112	27.324	1.456	0.296	154.524	17	14	20	62533	47588
0165	2.924	27.1	1.5	0.224	84.16	17	14	20	62498	47771
0166	2.644	27.548	1.624	0.3	66.8	16	12	20	62486	47663
0167	3.252	26.552	1.328	0.408	121.516	19	15	20	62520	47740
0168	3.16	26.512	1.448	0.268	61.476	10	6	20	62501	47691
0169	3.18	27.088	1.516	0.184	125.512	15	12	20	62529	47680
017	2.74	26.7	1.572	0.24	89.836	15	12	20	62480	47676
0170	3.356	27.608	1.544	0.484	267.764	15	11	20	62556	47680
0171	3.34	27.672	1.676	0.456	83.86	13	9	20	62514	47640
0172	3.216	28.336	1.404	1.232	94.416	18	14	20	62505	47690
0173	3.1	27.44	1.432	0.264	34.408	11	7	20	62475	47655
0174	3.1	27.58	1.388	0.212	324.172	13	9	20	62543	47782
0175	2.972	26.072	1.396	0.344	73.668	18	16	20	62491	47627
0176	2.688	26.276	1.464	0.248	246.796	11	6	20	62509	47665
0177	2.82	27.096	1.516	0.296	167.912	20	15	20	62521	47651
0178	2.968	27.66	1.524	0.344	237.364	19	14	20	62537	47735
0179	3.052	27.732	1.472	0.216	145.692	18	13	20	62513	47659
018	2.944	28.284	1.544	0.508	130.892	9	5	20	62522	47552
0180	3.14	28.768	1.592	0.284	84.3	17	12	20	62495	47648
0181	3.28	26.296	1.372	0.352	39.984	8	4	20	62488	47664
0182	3.24	26.112	1.392	0.2	68.556	11	6	20	62516	47670
0183	3.04	26.66	1.58	0.252	104.82	19	17	20	62481	47688
0184	3.048	26.252	1.544	0.472	121.532	19	15	20	62489	47718
0185	2.572	26.508	1.592	0.492	40.056	11	7	20	62500	47715
0186	3.232	27.576	1.52	0.364	70.212	20	16	20	62485	47589
0187	3.084	27.512	1.348	0.724	43.396	15	13	20	62494	47708
0188	2.94	27.544	1.476	0.184	420.488	19	15	20	62541	47651
0189	2.764	26.488	1.464	0.344	125.46	19	16	20	62495	47667
019	2.804	27.552	1.512	1.172	144.976	18	14	20	62514	47675
0190	2.92	27.584	1.448	0.212	118.3	16	12	20	62514	47705
0191	3.148	27.296	1.504	0.484	83.888	15	12	20	62502	47626
0192	3.084	25.8	1.432	0.188	106.988	17	13	20	62509	47674
0193	2.784	26.556	1.516	0.232	299.528	13	8	20	62510	47696
0194	2.772	27.488	1.58	0.36	112.7	13	9	20	62518	47589
0195	3.256	26.532	1.392	0.216	167.328	17	13	20	62507	47655
0196	2.928	26.812	1.452	0.464	41.468	9	5	20	62507	47594
0197	2.972	26.592	1.508	0.628	70.644	15	13	20	62482	47580
0198	2.828	25.972	1.532	0.232	49.288	18	14	20	62474	47546
0199	2.84	27.536	1.448	0.42	80.16	18	14	20	62498	47631
02	2.944	27.508	1.532	0.188	170.744	17	12	20	62519	47732
020	3.144	28.588	1.524	0.28	55.136	8	3	20	62521	47707
0200	3.18	27.62	1.508	0.236	141.776	17	12	20	62516	47651
0201	3.08	28.06	1.504	0.324	115.872	14	11	20	62535	47731
0202	3.136	28.572	1.54	0.236	78.244	10	7	20	62513	47628
0203	3.096	28.16	1.56	0.212	54.32	10	8	20	62489	47575
0204	3.1	28.152	1.604	0.18	111.66	13	9	20	62515	47631
0205	3.256	28.02	1.456	0.504	16.4	8	4	20	62464	47559
0206	3.072	26.708	1.288	0.184	82.124	11	7	20	62525	47695
0207	2.968	24.9	1.308	0.224	54.444	12	10	20	62511	47628
0208	2.692	25.64	1.376	0.22	79.28	15	11	20	62501	47714
0209	2.796	24.62	1.344	0.312	64.296	13	8	20	62496	47685
021	2.556	25.004	1.432	0.408	78.70400000000001	13	9	20	62507	47654
0210	2.576	25.912	1.44	0.536	93.72399999999999	19	16	20	62514	47698
0211	2.384	27.26	1.58	0.248	129.66	19	15	20	62496	47609
0212	3.232	27.46	1.332	0.236	101.668	19	16	20	62515	47681
0213	3.116	26.772	1.384	0.624	96.312	19	16	20	62501	47714
0214	2.94	26.388	1.384	0.364	196.76	19	17	20	62506	47715
0215	2.728	26.376	1.512	0.276	264.78	18	14	20	62539	47681
0216	2.688	26.572	1.46	0.216	106.648	15	11	20	62516	47609
0217	2.816	26.096	1.42	0.388	86.444	17	13	20	62491	47652
0218	2.804	27.444	1.576	0.212	182.408	17	12	20	62528	47649
0219	3.232	27.764	1.444	0.196	139.2	16	13	20	62512	47670
022	3.224	27.276	1.588	0.336	85.212	17	14	20	62499	47637
0220	3.216	27.64	1.536	0.472	132.372	13	11	20	62506	47666
0221	2.952	27.848	1.504	0.212	70.844	15	12	20	62487	47690
0222	3.06	28.768	1.564	0.244	168.692	14	9	20	62531	47710
0223	3.208	27.612	1.312	0.196	96.132	18	14	20	62494	47611
0224	3.072	27.904	1.432	0.46	79.52	12	8	20	62495	47598
0225	2.944	26.46	1.5	0.44	52.128	15	14	20	62501	47558
0226	2.68	27.124	1.48	0.4	174.53199999999998	18	14	20	62514	47659
0227	2.572	26.248	1.512	0.204	68.284	15	14	20	62494	47595
0228	3.04	28.024	1.412	0.448	119.50800000000001	12	7	20	62511	47647
0229	2.996	28.296	1.524	0.216	59.104	12	8	20	62518	47672
023	3.144	27.724	1.364	0.196	78.872	10	5	20	62514	47714
0230	3.06	26.232	1.332	0.492	107.936	18	14	20	62505	47740
0231	2.856	26.308	1.444	0.256	108.988	17	15	20	62512	47720
0232	2.828	25.504	1.476	0.432	35.288	11	7	20	62472	47676
0233	2.6	26.068	1.588	0.452	39.52	9	7	20	62507	47512
0234	3.276	28.332	1.52	0.26	229.59199999999998	19	15	20	62527	47690
0235	3.144	26.692	1.308	0.212	99.136	9	5	20	62511	47743
0236	3.156	26.164	1.396	0.24	118.36	14	12	20	62495	47744
0237	2.996	26.508	1.456	0.176	79.156	18	15	20	62486	47504
0238	2.816	26.204	1.44	0.256	52.356	12	9	20	62499	47602
0239	2.632	28.504	1.44	0.34	84.996	13	10	20	62514	47730
024	3.12	27.144	1.428	0.224	47.6	13	9	20	62508	47745
0240	2.876	26.76	1.584	0.432	63.976	20	16	20	62472	47624
0241	3.22	27.94	1.428	0.32	125.156	18	15	20	62509	47633
0242	3.116	26.244	1.372	0.224	96.868	11	7	20	62524	47691
0243	2.836	26.548	1.436	0.228	63.652	12	8	20	62492	47537
0244	2.956	25.788	1.312	0.184	88.328	8	4	20	62527	47686
0245	2.9	26.048	1.452	0.32	121.196	20	15	20	62525	47675
0246	2.872	25.592	1.48	0.192	142.792	13	8	20	62536	47684
0247	2.648	26.34	1.572	0.248	279.324	15	12	20	62538	47649
0248	3.316	26.172	1.416	0.548	111.436	18	15	20	62504	47664
0249	3.208	27.756	1.504	0.216	146.644	18	14	20	62523	47734
025	2.836	26.292	1.452	0.196	119.916	10	7	20	62506	47635
0250	3.06	27.944	1.52	0.524	113.844	17	13	20	62502	47746
0251	3.04	27.68	1.584	0.336	124.028	15	13	20	62526	47647
0252	3.272	27.732	1.48	0.344	122.588	18	16	20	62504	47743
0253	2.924	28.34	1.588	0.288	146.072	16	13	20	62530	47674
0254	3.26	28.592	1.44	0.204	129.324	16	13	20	62505	47617
0255	2.976	28.152	1.404	0.308	92.112	18	15	20	62512	47700
0256	3.204	27.132	1.536	0.284	83.292	18	14	20	62494	47687
0257	3.196	26.132	1.464	0.472	87.656	14	10	20	62514	47718
0258	2.704	26.448	1.584	0.264	234.276	20	17	20	62546	47748
0259	3.26	27.596	1.548	0.188	111.436	14	12	20	62523	47628
026	3.128	27.524	1.58	0.26	64.328	13	10	20	62500	47582
0260	3.2	27.436	1.328	0.236	99.77199999999999	12	8	20	62499	47534
0261	3.156	26.3	1.42	0.232	138.888	16	13	20	62518	47606
0262	3.088	26.504	1.456	0.156	135.312	14	12	20	62523	47596
0263	2.856	27.016	1.524	0.292	142.11599999999999	20	18	20	62502	47542
0264	2.556	26.324	1.572	0.32	85.02799999999999	14	11	20	62494	47658
0265	3.236	29.12	1.588	1.1	94.892	18	14	20	62491	47657
0266	3.228	29.04	1.54	0.396	150.076	17	15	20	62526	47591
0267	3.128	27.228	1.408	0.328	175.692	14	10	20	62538	47717
0268	3.0	27.632	1.616	0.264	67.648	13	9	20	62500	47658
0269	3.264	26.316	1.288	0.236	164.088	11	8	20	62509	47641
027	3.144	25.824	1.316	0.272	110.464	16	13	20	62510	47649
0270	3.152	26.572	1.44	0.42	211.012	19	15	20	62529	47718
0271	2.752	25.192	1.492	0.196	113.696	11	7	20	62511	47654
0272	2.66	26.264	1.592	0.48	296.284	19	16	20	62524	47743
0273	3.304	29.608	1.62	0.276	94.79599999999999	12	9	20	62514	47756
0274	3.26	28.624	1.584	0.3	122.248	20	17	20	62487	47723
0275	3.304	27.04	1.464	0.144	57.824	14	9	20	62500	47595
0276	3.156	27.308	1.508	0.304	82.664	15	12	20	62506	47652
0277	3.036	27.384	1.552	0.5	54.44	13	12	20	62525	47708
0278	3.268	27.176	1.492	0.884	82.268	10	6	20	62485	47649
0279	3.176	27.58	1.568	0.792	88.596	18	15	20	62485	47698
028	3.22	26.62	1.364	0.2	149.676	20	17	20	62491	47730
0280	3.204	26.956	1.472	0.18	81.988	16	14	20	62493	47569
0281	3.188	26.052	1.372	0.3	38.732	13	11	20	62503	47661
0282	2.748	26.156	1.496	0.232	77.416	8	5	20	62532	47656
0283	2.7	27.172	1.564	0.28	151.84	19	14	20	62528	47620
0284	3.22	27.316	1.484	0.184	158.504	12	9	20	62509	47667
0285	3.156	26.668	1.456	0.436	172.648	15	11	20	62503	47606
0286	3.132	27.352	1.524	0.512	107.404	18	15	20	62490	47548
0287	2.864	27.736	1.5	0.204	151.248	17	14	20	62504	47675
0288	3.064	27.408	1.508	0.204	63.128	15	10	20	62495	47762
0289	2.924	28.332	1.572	0.644	130.268	20	18	20	62505	47733
029	3.228	28.748	1.516	0.264	56.26	14	12	20	62495	47700
0290	3.108	26.908	1.448	0.208	157.424	16	12	20	62523	47712
0291	3.016	27.336	1.524	0.556	117.188	20	15	20	62505	47636
0292	3.048	27.016	1.536	0.344	103.864	18	14	20	62499	47645
0293	3.224	26.884	1.396	0.188	121.788	20	17	20	62514	47606
0294	2.988	26.368	1.408	0.436	103.908	17	14	20	62484	47624
0295	2.912	26.312	1.44	0.224	78.952	11	6	20	62494	47508
0296	2.788	27.296	1.516	0.244	23.244	7	5	20	62476	47679
0297	2.748	25.876	1.552	0.34	118.36	12	9	20	62538	47741
0298	3.216	27.78	1.448	0.488	149.684	17	12	20	62505	47562
0299	3.124	27.6	1.54	0.304	135.284	17	12	20	62492	47583
03	3.008	27.012	1.456	0.26	82.108	17	14	20	62514	47781
030	2.984	26.956	1.412	0.128	73.184	11	7	20	62492	47637
0300	3.152	27.148	1.456	0.236	122.932	19	18	20	62520	47622
0301	2.948	26.5	1.46	0.224	108.324	15	11	20	62509	47636
0302	2.704	26.636	1.512	0.264	120.772	18	16	20	62527	47759
0303	3.128	28.5	1.544	0.224	109.32	15	13	20	62538	47650
0304	3.224	27.0	1.508	0.232	98.97999999999999	17	13	20	62525	47708
0305	2.928	27.268	1.472	0.304	79.096	13	11	20	62491	47683
0306	3.18	27.412	1.484	0.212	105.672	13	10	20	62521	47699
0307	3.044	27.38	1.512	0.2	75.5	17	14	20	62487	47564
0308	2.94	27.268	1.392	0.204	135.3	13	8	20	62524	47791
0309	2.984	26.536	1.448	0.428	54.516	8	4	20	62519	47734
031	2.892	26.16	1.532	0.176	69.236	13	10	20	62491	47605
0310	2.956	27.904	1.42	0.18	273.108	14	11	20	62525	47662
0311	3.072	26.64	1.424	0.188	152.812	19	16	20	62524	47746
0312	2.836	26.828	1.424	0.28	182.244	16	12	20	62514	47734
0313	3.012	27.208	1.376	0.3	89.168	16	12	20	62506	47655
0314	2.872	27.332	1.432	0.216	126.404	15	11	20	62517	47667
0315	2.908	27.528	1.424	0.212	144.196	19	16	20	62513	47692
0316	2.8	27.088	1.572	0.404	121.044	14	10	20	62513	47701
0317	3.304	28.388	1.572	0.308	46.548	14	11	20	62481	47681
0318	3.292	28.348	1.604	0.316	154.848	16	11	20	62515	47650
0319	3.22	27.36	1.376	0.68	31.368	10	9	20	62502	47628
032	3.108	26.952	1.4	0.376	234.752	18	14	20	62532	47679
0320	2.928	26.304	1.46	0.484	95.288	11	7	20	62504	47706
0321	2.812	26.38	1.4	0.404	186.7	14	10	20	62529	47683
0322	2.688	26.64	1.48	0.26	118.62	17	12	20	62502	47619
0323	2.764	27.936	1.508	0.62	54.852	15	13	20	62489	47693
0324	3.052	29.308	1.54	0.544	85.544	17	14	20	62504	47682
0325	3.12	28.456	1.576	0.332	42.436	12	9	20	62486	47620
0326	3.256	27.508	1.496	0.22	48.416	14	11	20	62503	47664
0327	3.08	27.092	1.448	0.196	146.04	19	14	20	62520	47637
0328	2.884	27.2	1.576	0.208	155.212	12	7	20	62517	47634
0329	3.128	27.524	1.468	0.628	123.38	17	14	20	62503	47563
033	3.128	26.8	1.488	0.448	94.01599999999999	15	13	20	62488	47657
0330	2.792	27.204	1.532	0.308	85.132	17	14	20	62486	47608
0331	3.096	27.468	1.452	0.496	55.372	10	7	20	62470	47648
0332	2.932	28.996	1.544	0.208	285.004	19	15	20	62519	47573
0333	3.116	28.18	1.568	0.632	52.436	11	6	20	62498	47613
0334	3.38	27.316	1.388	0.228	234.704	13	9	20	62548	47776
0335	3.34	25.904	1.32	0.184	194.992	17	15	20	62554	47648
0336	2.804	26.3	1.424	0.196	83.064	11	7	20	62511	47700
0337	2.788	25.888	1.364	0.224	58.612	14	11	20	62501	47627
0338	2.744	26.56	1.4	0.192	58.864	16	13	20	62501	47623
0339	2.58	26.7	1.536	0.404	162.664	16	13	20	62517	47614
034	2.804	27.484	1.6	1.232	205.652	18	14	20	62510	47674
0340	3.308	27.952	1.456	0.336	190.892	17	15	20	62526	47679
0341	3.1	27.66	1.528	0.172	84.656	18	13	20	62498	47735
0342	2.996	27.708	1.592	0.56	89.06	17	15	20	62479	47564
0343	3.34	27.176	1.332	0.18	86.176	12	9	20	62506	47648
0344	3.408	26.524	1.436	0.3	86.604	18	15	20	62514	47663
0345	2.908	27.284	1.4	0.396	34.376	8	5	20	62469	47555
0346	2.728	26.728	1.46	0.324	120.868	19	15	20	62520	47696
0347	2.644	26.888	1.468	0.216	77.66	17	14	20	62505	47638
0348	2.76	26.66	1.524	0.284	122.24	11	9	20	62523	47593
0349	3.092	27.248	1.54	0.316	52.344	15	13	20	62495	47542
035	2.912	27.14	1.52	0.436	86.036	16	14	20	62512	47671
0350	3.168	27.808	1.476	0.248	191.736	15	11	20	62510	47607
0351	3.156	27.352	1.62	0.296	71.46000000000001	15	11	20	62495	47614
0352	3.184	26.6	1.576	0.304	84.596	10	7	20	62526	47679
0353	2.944	26.152	1.484	0.704	76.624	17	14	20	62509	47658
0354	2.912	26.708	1.516	0.532	69.324	17	12	20	62504	47670
0355	3.076	27.668	1.464	0.368	47.584	14	11	20	62495	47602
0356	3.024	27.86	1.5	0.332	70.832	14	11	20	62503	47669
0357	2.956	27.956	1.516	0.272	66.844	19	16	20	62480	47652
0358	3.008	27.48	1.292	0.352	93.936	15	11	20	62503	47635
0359	3.104	26.704	1.404	0.208	14.624	7	4	20	62482	47701
036	2.944	26.968	1.448	0.344	86.01599999999999	12	8	20	62511	47651
0360	2.724	26.972	1.588	0.252	38.988	14	9	20	62503	47702
0361	2.836	27.176	1.624	0.244	464.624	14	8	20	62552	47814
0362	3.224	26.548	1.384	0.272	103.06	20	17	20	62491	47571
0363	2.968	25.952	1.416	0.2	98.62	20	15	20	62508	47634
0364	3.048	27.684	1.464	0.58	109.652	13	9	20	62514	47666
0365	2.884	28.48	1.436	0.656	43.696	10	5	20	62496	47598
0366	2.816	27.38	1.416	0.208	49.452	17	13	20	62469	47577
0367	2.828	27.46	1.536	0.28	79.72	18	15	20	62489	47601
0368	3.008	27.956	1.648	0.216	177.64	14	10	20	62513	47672
0369	3.26	27.66	1.448	0.416	111.468	8	4	20	62538	47785
037	3.14	27.18	1.46	0.44	53.932	15	12	20	62474	47598
0370	2.952	26.904	1.388	0.184	192.36	16	11	20	62517	47511
0371	2.736	27.036	1.508	0.544	85.828	15	13	20	62502	47653
0372	2.888	27.616	1.508	0.376	141.14	15	10	20	62509	47670
0373	3.092	28.484	1.66	0.372	99.612	14	11	20	62492	47622
0374	3.316	27.944	1.616	0.572	52.636	15	12	20	62483	47607
0375	3.364	27.56	1.496	0.332	126.568	11	9	20	62529	47565
0376	3.3	28.208	1.54	0.344	102.488	18	14	20	62495	47664
0377	3.04	27.36	1.456	0.292	83.72	17	12	20	62510	47547
0378	3.104	27.096	1.444	0.22	82.036	9	5	20	62496	47678
0379	2.992	27.528	1.508	0.236	238.992	16	10	20	62515	47638
038	2.912	28.14	1.556	0.664	133.844	12	9	20	62516	47495
0380	3.096	28.4	1.58	0.912	78.96000000000001	10	6	20	62506	47604
0381	3.26	27.2	1.428	0.212	42.8	17	13	20	62468	47652
0382	3.148	27.384	1.444	0.36	166.2	14	10	20	62525	47659
0383	3.036	26.524	1.528	0.252	63.1	13	10	20	62512	47667
0384	2.916	27.444	1.568	0.52	96.408	15	13	20	62496	47766
0385	3.264	27.712	1.472	0.496	34.476	9	5	20	62479	47585
0386	3.1	26.536	1.432	0.24	74.264	16	12	20	62484	47499
0387	2.816	26.428	1.508	0.464	101.28	16	14	20	62494	47571
0388	2.996	27.304	1.328	0.196	55.728	11	8	20	62532	47658
0389	3.012	26.86	1.568	0.216	120.292	18	13	20	62490	47629
039	2.96	28.476	1.532	0.208	169.992	15	12	20	62525	47683
0390	3.136	28.368	1.46	0.196	161.924	15	11	20	62527	47669
0391	3.12	26.36	1.264	1.376	85.844	19	16	20	62487	47671
0392	3.052	26.752	1.4	0.308	234.728	17	13	20	62527	47637
0393	2.912	26.94	1.428	0.188	110.56	15	11	20	62535	47671
0394	2.66	27.48	1.604	0.296	219.732	14	9	20	62508	47687
0395	2.672	26.432	1.6	0.228	131.688	20	16	20	62487	47586
0396	3.256	29.308	1.532	0.352	26.2	8	6	20	62500	47614
0397	3.176	28.976	1.396	0.436	143.436	17	12	20	62517	47717
0398	3.312	27.296	1.58	0.24	142.7	19	17	20	62517	47713
0399	3.168	26.0	1.516	0.224	83.256	19	16	20	62477	47674
04	3.1	26.148	1.512	0.34	50.088	16	13	20	62474	47701
040	2.824	26.54	1.516	0.372	52.92	13	9	20	62492	47647
